event_id,user_id,session_id,device_type,geo_city,event_timestamp
394774ef-0581-43af-ad15-80c530691042,user_169,s_204,tablet,Berlin,2026-02-15 21:29:02.930822
e258fecd-1144-4f69-9be7-da77bc980285,user_152,s_588,desktop,London,2026-03-12 09:05:33.930822
1d07dcb5-431e-4165-b5c0-d7e0d70fd032,user_154,s_559,mobile,New York,2026-03-06 01:42:54.930822
c0dc8aca-2594-436d-b119-2e01bc447863,user_24,s_928,mobile,Berlin,2026-03-08 08:29:26.930822
2787a23a-f8d5-4422-81bf-88847a0b360f,user_166,s_884,mobile,,2026-03-11 22:26:51.930822
501f3b9d-71e9-4d55-b21a-363f737e7e30,user_82,s_757,mobile,New York,2026-02-23 12:50:19.930822
e13cda44-8f19-4f48-9098-cdb1200fd696,user_119,s_699,desktop,,2026-02-17 04:10:31.930822
36c4bcb4-1f61-4996-8c6b-1c89a51590c1,user_147,s_22,tablet,Tokyo,2026-02-21 00:50:46.930822
c7ed8dbc-01f2-4140-b8a0-29e491426187,user_64,s_725,mobile,Berlin,2026-03-09 17:53:32.930822
73588f18-2c2c-45fe-9f60-4c7544b83156,user_193,s_139,tablet,London,2026-02-18 04:42:49.930822
f905db3d-e9df-498d-8573-0b327d36ad18,user_145,s_664,tablet,Berlin,2026-02-19 09:04:44.930822
c6fe1383-9738-4272-bbcb-1f79f17f96e7,user_195,s_701,mobile,New York,2026-02-28 13:28:06.930822
8072209a-5fad-4c3d-a176-5b47606e51c4,user_129,s_91,mobile,Berlin,2026-03-05 09:09:53.930822
dbc9c9ba-09b9-4a4b-879e-199ad9bdfb61,user_40,s_54,desktop,Tokyo,2026-03-14 10:00:19.930822
68900180-2c64-4f5d-8dcf-17f38b216c42,user_96,s_874,mobile,London,2026-02-14 05:25:03.930822
b5516ee5-d2cf-40a1-809d-b0c3a21181a9,user_30,s_139,tablet,Tokyo,2026-03-07 23:09:53.930822
3e7a55b0-4ac2-4634-bb27-a82698aed4a0,user_118,s_198,desktop,London,2026-03-09 05:42:58.930822
e521c354-1073-4861-98a3-28c0dc29f65f,user_49,s_528,tablet,New York,2026-03-02 20:47:20.930822
ceaa47ff-e3a4-4c4a-ae3f-1a597f9b5b45,user_98,s_672,tablet,Berlin,2026-02-21 09:57:00.930822
a0881586-c054-44a7-992e-62eb8929b35c,user_108,s_328,desktop,,2026-02-27 03:57:11.930822
4a3dcb50-ef1c-43b5-a2cc-601ebbc1d7e3,user_80,s_496,mobile,Berlin,2026-02-15 13:47:54.930822
531d1543-cd2f-477f-8895-1f49857682a1,user_153,s_996,tablet,Berlin,2026-03-11 09:45:17.930822
4396bb5b-889d-4d6b-8dc4-0486808edb19,user_198,s_313,mobile,London,2026-03-07 23:49:19.930822
08e67d73-bd2f-4d5e-8bbd-fb1f409cd5cf,user_193,s_725,mobile,Berlin,2026-03-08 09:14:37.930822
e1d9cf9a-d026-41a0-8970-049e14ae348b,user_200,s_772,tablet,London,2026-03-12 19:26:56.930822
cebd8aa6-969b-4e1b-8e4c-c8c7214c90d7,user_7,s_968,tablet,Berlin,2026-03-13 05:37:45.930822
a49ad8d0-4326-448a-b98d-44a9a7766fcc,user_141,s_969,mobile,New York,2026-03-14 23:38:22.930822
77ed3215-7251-4f0e-8992-f8b00d841508,user_48,s_556,mobile,Tokyo,2026-03-05 15:22:59.930822
37a2f31c-f0ad-48ef-b815-09dc00fe81a6,user_163,s_836,desktop,,2026-03-12 06:58:09.930822
54e02f61-3f42-4b68-ba9b-69db2c029aa8,user_104,s_653,mobile,Tokyo,2026-03-07 12:18:05.930822
65ae2393-8f81-472b-bb0d-c880caf138e8,user_37,s_323,tablet,London,2026-03-11 02:08:42.930822
e103fd8e-00bd-48da-b38a-2047fbe1e73d,user_81,s_936,mobile,Berlin,2026-03-09 04:53:38.930822
9168a37f-78c8-4bf5-bcc5-90fce60ffa89,user_136,s_625,mobile,London,2026-02-25 02:15:18.930822
593c7337-f2ee-4641-8bf9-1b8b85b0d52c,user_172,s_573,mobile,Tokyo,2026-02-26 06:33:09.930822
3216e1d9-c4ea-497a-bb88-8d1daa29bdb9,user_182,s_912,mobile,Tokyo,2026-02-14 22:38:02.930822
57de3b32-95ab-46c3-85f2-0736f76d5d11,user_93,s_641,tablet,New York,2026-02-27 13:55:28.930822
a7cb82da-a07a-421b-86bb-ecdd71720c27,user_28,s_152,mobile,,2026-03-07 16:13:29.930822
ab5d3506-f2a3-4ff7-9e03-d67e6adae4d3,user_186,s_821,desktop,New York,2026-02-18 07:34:41.930822
f5a6ed2f-51af-424d-a32d-ee3cc2e08ee2,user_131,s_40,tablet,New York,2026-03-08 14:15:00.930822
1dbee86d-7599-4210-a7c2-934d6eabf573,user_11,s_87,tablet,New York,2026-02-26 10:59:51.930822
10e533e3-3c53-4a68-89b3-fa8edfe74431,user_153,s_211,desktop,London,2026-02-20 06:48:10.930822
954dba2a-65b7-48a9-87cf-8e9c756ca563,user_122,s_559,desktop,London,2026-03-09 21:21:34.930822
d5f19551-a845-4f8b-9397-8387b72df85d,user_9,s_820,desktop,London,2026-02-15 02:38:14.930822
780ae386-a222-4f2f-b5f6-1bc5ecb49ea1,user_112,s_983,mobile,New York,2026-02-18 14:45:38.930822
8f40aeb5-fc51-41d5-bc26-4a0d122a7d56,user_107,s_411,tablet,,2026-02-27 04:13:59.930822
8aa6253f-8849-413e-8ca3-c3b4a441b308,user_10,s_101,tablet,,2026-02-17 02:03:54.930822
6391baf2-07dc-4184-823b-82a934b10334,user_152,s_713,mobile,,2026-03-14 11:10:10.930822
ed4772dd-540e-48ad-bab7-87cbcb63d7d0,user_77,s_950,desktop,New York,2026-03-14 22:51:52.930822
7b033dcc-cfc7-40b3-af1c-3478f8ccdec4,user_192,s_153,tablet,Tokyo,2026-03-08 20:48:13.930822
95d57545-48a6-49f7-b263-152bbec228de,user_87,s_802,desktop,,2026-02-20 08:33:26.930822
0fa2328b-730e-404a-b00b-4d639c1470a3,user_178,s_829,mobile,Tokyo,2026-02-26 13:30:16.930822
96d6f0bd-bc95-4e5b-9c14-a08e6f69ee77,user_185,s_945,tablet,Berlin,2026-02-20 08:19:33.930822
88601951-22f1-442e-8832-730ef9297bc1,user_120,s_576,tablet,,2026-03-10 17:31:43.930822
1b55f471-3d08-4e94-941f-36afab72cec6,user_107,s_220,mobile,,2026-03-13 15:51:39.930822
b4149b18-1348-4c27-aa76-4f98bee639ed,user_133,s_866,mobile,London,2026-03-08 21:29:58.930822
afb8f84d-3070-4ec0-aff4-5e8e34b2c369,user_67,s_13,tablet,Tokyo,2026-02-16 09:59:24.930822
9aad89fa-2827-4c13-90b0-7fb258f63732,user_60,s_428,desktop,New York,2026-02-13 14:10:16.930822
fea60002-38c1-4627-b875-7d79336798be,user_38,s_746,tablet,New York,2026-03-12 20:56:02.930822
750056f5-addc-483e-af0b-8fcc865b4e5d,user_5,s_564,mobile,London,2026-02-18 12:21:28.930822
7c1855bd-b7d7-4b46-b805-2b70e520237d,user_13,s_329,desktop,,2026-02-16 05:42:39.930822
79931da6-0a1c-4179-aa33-c9aefc3da3fc,user_87,s_216,mobile,New York,2026-02-20 14:55:00.930822
b32e4c6a-6236-447a-976f-f2cf5d69e9d3,user_116,s_771,desktop,New York,2026-02-16 14:12:35.930822
8b211347-fe16-4d04-8341-c44b69b0f03d,user_183,s_427,tablet,New York,2026-03-11 02:43:07.930822
6fde02a7-3616-4ed8-aa0a-ff67e729ca3c,user_197,s_34,desktop,Tokyo,2026-03-06 01:47:35.930822
54b9ca54-87ff-48d8-aa53-6f7dea0a12e0,user_168,s_725,mobile,Berlin,2026-03-15 05:57:46.930822
8b97a70e-e532-4efa-bb19-b5728e4b9fe2,user_101,s_994,tablet,,2026-02-20 22:33:18.930822
c1008fa3-5db0-42a2-88a6-112569a9d119,user_162,s_22,desktop,Berlin,2026-02-25 07:08:55.930822
939e70c1-bde0-4b38-84b6-f6d6d15abcec,user_33,s_156,desktop,New York,2026-03-01 23:34:14.930822
68f4ea16-6618-4c52-923a-8dd5d78f290e,user_166,s_759,tablet,Tokyo,2026-03-13 06:29:08.930822
6f9414f1-bdb7-4a27-a300-8a7e7e334a03,user_14,s_158,tablet,,2026-03-04 13:34:55.930822
cb439bf4-8293-4ff8-8335-f01d61d5dca3,user_84,s_431,desktop,London,2026-02-24 07:59:35.930822
f1e006fa-42c9-4aed-bac3-9fe975c7ca22,user_152,s_181,mobile,Berlin,2026-02-26 11:26:19.930822
e6037f49-5c82-40de-b01b-42c095bcc5c1,user_178,s_380,tablet,New York,2026-02-25 08:02:46.930822
15022e80-e7e2-405c-996b-7cf8b552ac33,user_102,s_145,tablet,London,2026-03-02 13:34:36.930822
381fa42b-96d6-48be-99de-f15a886cb898,user_67,s_969,tablet,,2026-03-10 00:13:33.930822
0d0040d8-3a29-4488-99e5-ac56e3e97a70,user_191,s_737,mobile,London,2026-03-02 13:28:31.930822
d9ec82b4-6316-49ad-9d55-0fc59870efba,user_129,s_859,desktop,Tokyo,2026-02-22 00:20:45.930822
1b80579b-6d56-4086-bbe2-5cc87d7ead4e,user_147,s_210,desktop,London,2026-02-25 23:31:29.930822
1a47ec87-c955-43d5-95b4-6fca97148865,user_52,s_455,mobile,New York,2026-03-02 17:10:13.930822
a3f7183c-11c2-4d91-8b1b-e741b1212095,user_32,s_807,tablet,New York,2026-03-02 05:16:03.930822
2ab1fe2b-4100-42d0-8441-b3756069dc66,user_84,s_611,desktop,Tokyo,2026-02-22 21:25:26.930822
425434e9-3328-40be-9c57-4c5d7b078521,user_123,s_851,mobile,Berlin,2026-03-09 10:48:41.930822
12e89765-a1af-4b21-9ba9-556693334200,user_3,s_469,mobile,Tokyo,2026-02-28 05:02:45.930822
8fa733e8-4739-4089-bb7f-13a41ea8fd7d,user_65,s_140,mobile,New York,2026-02-17 02:32:55.930822
53dc9925-c2b9-4857-9df7-8c8e8af87afd,user_89,s_845,desktop,London,2026-02-16 05:22:48.930822
bae23eae-ba45-42b5-8703-f56055413361,user_167,s_226,tablet,Berlin,2026-02-26 10:14:45.930822
7e6b00af-ad6e-44f6-be41-97c620db6280,user_15,s_313,mobile,,2026-02-22 12:58:04.930822
8cf1e779-b89c-4b18-9bc9-90390283ced6,user_194,s_218,desktop,,2026-02-27 16:11:15.930822
bc2d1a78-bcd5-42a6-9899-6a051a93aa77,user_185,s_791,desktop,Tokyo,2026-03-11 07:25:46.930822
b65cc629-a886-413b-9d76-39685b51a0dc,user_158,s_496,tablet,Tokyo,2026-02-28 01:03:22.930822
97df5b22-05b7-4523-bacb-05a3dd6a6caf,user_4,s_75,mobile,,2026-02-22 01:36:01.930822
77ebbd86-0dd8-4f29-9084-bb81a31ff34d,user_168,s_290,mobile,Berlin,2026-02-20 00:34:20.930822
1993e741-aa1c-41cc-aa6c-25b7b3c081d5,user_153,s_871,mobile,Tokyo,2026-03-13 07:32:54.930822
ea978451-9d09-4778-8e67-84a3fd933136,user_114,s_204,tablet,Berlin,2026-02-13 13:26:13.930822
da825461-6715-428f-a05f-54abb38e825c,user_111,s_948,tablet,Tokyo,2026-03-12 17:48:08.930822
5c75c158-f3c3-4034-a8dd-9698950ca54b,user_12,s_716,desktop,Tokyo,2026-03-15 02:38:26.930822
b16efc29-e776-45cc-a867-5a7a88716799,user_192,s_246,tablet,Berlin,2026-03-14 03:15:53.930822
e3d4daa0-9c68-4cfe-8565-1dd7c647b935,user_188,s_808,mobile,,2026-02-20 10:35:22.930822
e91f3d46-ca4c-417c-a2d5-34b8a3d93d10,user_37,s_371,tablet,,2026-03-03 01:54:12.930822
350e166a-273d-4c1b-856f-d54e3ab1583e,user_30,s_116,tablet,,2026-03-02 00:19:33.930822
0d318922-9d26-4a57-9d8e-bea038f5d2cb,user_146,s_656,desktop,Tokyo,2026-03-11 03:29:49.930822
04df8b05-1264-4552-9586-48f3a9cd2eaa,user_157,s_1,mobile,Tokyo,2026-02-16 22:34:06.930822
289cd7b7-1de6-4b9f-8f10-1fbb37c5a082,user_114,s_32,desktop,Tokyo,2026-02-21 09:26:05.930822
86cae402-c828-4b54-b7af-e7ffb5fc748b,user_104,s_46,desktop,New York,2026-03-12 08:13:32.930822
4c6567e1-c0b9-47f1-bf4a-b5d4203db2e6,user_152,s_173,tablet,,2026-02-19 20:37:33.930822
f06a40bf-db5e-404b-abfb-656bf8153d3a,user_16,s_391,desktop,Berlin,2026-03-11 05:19:22.930822
9314f627-a90c-4df0-9a90-99188d416f4b,user_126,s_652,desktop,,2026-02-23 11:06:18.930822
c46e9725-e55b-4987-a4b2-2e51023090a4,user_52,s_829,tablet,Berlin,2026-03-03 11:21:06.930822
7c109051-eaf1-49ac-9a6c-761df359cba4,user_184,s_700,tablet,New York,2026-03-12 19:22:03.930822
f1856b47-f99e-4c10-9058-5790f221a89c,user_115,s_215,desktop,New York,2026-03-15 09:26:26.930822
323a0c0f-c58d-453c-a22b-0e85ac2e1fdb,user_140,s_378,mobile,,2026-03-13 11:51:07.930822
13b581a0-89c3-4881-a70c-6fef44bb8488,user_129,s_29,tablet,Berlin,2026-02-16 20:26:35.930822
a5f450c8-9ca6-4d71-814e-ff109f7f8cfc,user_167,s_829,desktop,New York,2026-03-09 13:13:29.930822
3753a98d-5a64-459c-a9f5-a284eb0b0768,user_144,s_68,desktop,Tokyo,2026-02-14 17:01:01.930822
ec66d859-0622-4997-b83a-b23584178449,user_96,s_166,tablet,Berlin,2026-03-02 12:00:11.930822
def1588c-a96d-439b-9ddf-c68837683123,user_60,s_187,desktop,Berlin,2026-02-14 01:50:37.930822
2a42c607-490a-4299-a076-5de181282c97,user_24,s_128,desktop,Berlin,2026-03-06 21:54:32.930822
f5ac567d-0165-4ab0-bf70-a2826a42fd73,user_100,s_628,tablet,Berlin,2026-03-12 09:46:58.930822
d4f8dbc9-a8bd-4a58-a97b-f2e4d40129e0,user_73,s_822,desktop,New York,2026-03-14 05:06:18.930822
68b7b25a-e6bd-486f-bf87-3d2dff349f02,user_128,s_896,tablet,,2026-03-05 04:34:03.930822
29866322-a274-4988-95dd-196546854ccf,user_93,s_359,desktop,,2026-03-04 16:48:37.930822
7bd6c6c9-b6d1-4c91-9239-e6376276efe1,user_5,s_769,mobile,Tokyo,2026-03-07 07:06:15.930822
8b554bad-fa17-4c38-be9e-4790802c3f89,user_29,s_193,tablet,,2026-02-20 21:41:42.930822
cef4d396-717e-4492-90d9-e8d2acbeee9d,user_197,s_79,tablet,Tokyo,2026-03-02 19:00:39.930822
f1df5d60-2c57-4e76-b024-25cbd8d01aee,user_135,s_14,mobile,Berlin,2026-02-21 13:34:19.930822
82c4c08d-6f59-4fbc-8468-8ba3502cce77,user_173,s_535,desktop,Berlin,2026-03-07 07:01:58.930822
00a8bc2e-25df-4329-a40e-df14bcda359f,user_121,s_585,tablet,New York,2026-02-13 21:54:04.930822
e5b12375-a976-426b-97ca-9ff3d5a1227a,user_97,s_479,tablet,Berlin,2026-02-14 21:12:38.930822
60f955ff-f481-4698-8484-f3376bacc422,user_115,s_66,mobile,London,2026-02-21 21:10:26.930822
8f62fce7-e4f9-4a10-b7be-49552e353334,user_135,s_281,desktop,,2026-02-20 22:05:49.930822
9d0b4fd1-7172-4795-8eed-57d621076c47,user_39,s_769,mobile,Tokyo,2026-02-22 21:50:00.930822
133311f1-195f-4d89-9d30-d2abd9340023,user_31,s_246,mobile,New York,2026-03-08 19:06:36.930822
ee46f709-cc61-48b8-9f69-6a5096dd404d,user_119,s_728,desktop,,2026-02-18 19:55:40.930822
7f18f9f9-0595-4139-b0ff-fa306ce1169b,user_14,s_578,tablet,London,2026-02-19 09:52:51.930822
c1277097-ecde-498c-8a59-a857f23853c0,user_147,s_130,tablet,,2026-02-18 14:45:39.930822
4528c4bd-f3c4-4167-9f0b-8ea7df097c72,user_143,s_600,desktop,Tokyo,2026-03-14 17:31:39.930822
1588ad02-2bce-4898-bc86-595a4b0eff2e,user_91,s_492,desktop,,2026-02-19 23:10:12.930822
8578b823-5a99-4d58-9183-990bf0bdf4c0,user_26,s_643,mobile,Berlin,2026-03-02 23:53:40.930822
4b584b17-51e1-4201-9c7b-cf9c7b1599a8,user_116,s_66,tablet,New York,2026-03-05 20:48:45.930822
21690faa-15fa-4f86-83ba-9cc7ed5b22fc,user_143,s_132,tablet,Berlin,2026-03-05 02:51:30.930822
fe1facd7-6fe1-498a-a53a-1894a5c45dde,user_110,s_73,mobile,Berlin,2026-02-23 06:18:06.930822
32b5a240-2e0d-4a86-a0e7-3a476f0dad36,user_168,s_75,mobile,Tokyo,2026-02-21 04:30:47.930822
660c6b5b-1507-47a2-92d9-5e974e7d6af9,user_123,s_562,desktop,Berlin,2026-03-05 21:24:17.930822
6908709e-d75d-415a-9082-5f8b48db8912,user_80,s_360,desktop,London,2026-03-03 12:46:34.930822
47374063-40c8-414a-b4ef-113ac5f71c10,user_29,s_189,tablet,Tokyo,2026-02-21 06:04:19.930822
8bb2079f-9724-4510-aadf-bb903cccd9ed,user_39,s_142,desktop,,2026-03-03 18:16:26.930822
16193e79-bf3a-4deb-b5fd-3161cf804163,user_166,s_937,tablet,Berlin,2026-03-10 13:40:01.930822
b47b3fdc-b8b2-433d-8ff5-5916825d6ae3,user_60,s_795,mobile,London,2026-02-22 12:06:20.930822
40198490-938a-4bc2-a8cc-8da348811c27,user_193,s_180,mobile,,2026-03-07 00:06:47.930822
1257f669-677f-4aa2-9efa-7f72f61f8b86,user_1,s_85,desktop,New York,2026-03-15 07:03:19.930822
d0119099-16bb-4493-b58a-6dbe1c685526,user_76,s_19,mobile,New York,2026-02-21 01:40:38.930822
f7240802-34da-44ea-9362-8ed77e4738a2,user_109,s_843,mobile,New York,2026-03-10 05:27:07.930822
50c13f51-3b3a-45b4-ad90-2e4aecfb6fd8,user_48,s_987,tablet,New York,2026-03-15 00:10:19.930822
91e15bcc-43cf-4e64-b39e-4c8c0e758e1e,user_48,s_848,desktop,Berlin,2026-03-10 15:51:49.930822
2772c2c8-95a1-4f00-a08c-2c8270200297,user_84,s_97,desktop,Tokyo,2026-03-11 02:02:21.930822
3a940a7b-c6a4-4a2c-aa83-2694e7aba4db,user_166,s_583,tablet,Berlin,2026-02-20 01:20:51.930822
e8fc2855-9e56-48a4-b9ad-0624ef87bbc2,user_114,s_721,mobile,,2026-02-21 11:09:58.930822
d58f505e-6fb9-4d6e-ba5c-3d2a2f86703f,user_174,s_488,desktop,,2026-03-08 19:59:42.930822
e83465ee-f63b-4a41-9671-4bf38b71023b,user_188,s_443,desktop,Tokyo,2026-02-21 14:48:03.930822
84ced843-9028-4a9d-80f4-d9e911e85748,user_140,s_678,desktop,London,2026-02-25 20:03:30.930822
1012f2c8-49d6-4178-bc12-20aedbc6cdbb,user_126,s_649,desktop,Berlin,2026-03-03 18:17:27.930822
f8932ca3-fdfd-458e-9684-bcb0b2c6e805,user_31,s_384,tablet,London,2026-03-15 02:23:49.930822
bb68745a-26de-4144-bc8d-a729faa06e7d,user_159,s_84,desktop,,2026-03-11 14:25:16.930822
b69dbf79-d277-4a8a-8fdb-a91d2e8b14c4,user_153,s_733,tablet,Tokyo,2026-03-12 18:48:13.930822
8725e206-4b18-4a37-bed8-acb756e55d77,user_118,s_144,mobile,London,2026-02-13 21:25:03.930822
4234f896-7eba-4b87-b489-d6c824ea35c3,user_102,s_885,tablet,New York,2026-02-16 05:13:39.930822
eabf2271-ebfc-4b1f-99e6-56141e493143,user_120,s_884,tablet,Berlin,2026-02-14 14:15:58.930822
8591a30c-7d21-42b4-8f6e-4da2caf2669f,user_186,s_161,desktop,London,2026-02-21 21:57:57.930822
ed4a4982-9316-470e-ad4c-5756418a8b50,user_101,s_344,tablet,,2026-03-11 11:00:23.930822
e04b344f-d066-455b-9e60-6733e714347f,user_184,s_416,tablet,Berlin,2026-02-26 14:07:54.930822
a6bfd213-3e6a-4883-80da-3e6f1f362674,user_139,s_229,desktop,New York,2026-03-02 13:42:15.930822
3c34206c-ef10-49da-8b21-edc6ad344ee5,user_7,s_71,tablet,Tokyo,2026-03-14 08:23:28.930822
ae5290a7-16e9-4a58-9cbd-d9e5f625cc00,user_57,s_613,mobile,Tokyo,2026-03-03 20:53:56.930822
cf37f50d-bfeb-4cd7-9828-038f2da1deec,user_184,s_635,tablet,Berlin,2026-02-28 02:56:10.930822
1a4b8121-a2cc-4e36-9eb3-7548f10c6bb5,user_97,s_175,desktop,,2026-03-15 06:42:04.930822
0e95cee5-adba-4338-ace0-1d2a23f9a4d7,user_36,s_526,tablet,,2026-02-25 01:46:47.930822
334f66a0-c1bd-4124-a282-149830979d7e,user_12,s_481,tablet,Berlin,2026-03-14 04:02:55.930822
acf9a00d-dd96-4d44-af8b-02c6e2c20a6a,user_54,s_808,mobile,London,2026-02-19 21:24:58.930822
2a4086af-d707-43b7-9ac4-20d7ad5a542d,user_67,s_677,tablet,New York,2026-02-14 18:15:36.930822
f11c4335-0d75-47ef-8ab5-1a2310a17284,user_196,s_799,desktop,,2026-02-15 08:22:32.930822
850af7d9-dc26-4dc7-996b-88f29e1cf3d7,user_169,s_454,mobile,London,2026-03-12 02:19:50.930822
43235ec5-16b5-4725-bd6b-5137638cb850,user_175,s_994,mobile,New York,2026-03-14 19:57:29.930822
10d14009-ab38-4200-93e3-1ebaa6303b74,user_97,s_623,desktop,London,2026-02-18 21:04:24.930822
c52b9f7b-a06b-46f0-a5cd-e0c8913c885a,user_125,s_154,mobile,Berlin,2026-03-02 05:36:04.930822
68e208e9-bf79-4306-838a-66b4ab8d1be8,user_161,s_38,desktop,Tokyo,2026-02-21 08:36:17.930822
ce4d9833-090a-4535-b223-13ff64b595c4,user_144,s_651,tablet,Tokyo,2026-02-20 02:29:04.930822
ac219242-34da-4421-baaf-939a1070f13b,user_62,s_469,mobile,Tokyo,2026-02-22 16:53:44.930822
95abb4f6-29ff-4e88-b748-c55430dbd298,user_147,s_388,mobile,,2026-03-14 06:16:48.930822
c3f72b9b-1191-487c-8560-cbceed7f5cba,user_179,s_862,mobile,Tokyo,2026-03-11 11:11:54.930822
915b9a3a-c187-4ef0-8592-9db07dd4496f,user_24,s_447,tablet,Tokyo,2026-02-15 19:24:58.930822
dfa709ca-8d7c-4e8b-aad9-2399bc841605,user_119,s_704,mobile,New York,2026-03-02 03:36:45.930822
96b054aa-b109-4964-97ce-2147f9ce10bb,user_93,s_988,tablet,New York,2026-02-15 15:07:25.930822
8d023ba7-d176-4283-a987-05e272be263d,user_59,s_872,desktop,Tokyo,2026-02-27 20:27:48.930822
e38ad5b2-a583-4cb4-a39b-c61b97eb9d01,user_50,s_293,desktop,New York,2026-02-17 13:47:44.930822
ddac50e9-4c68-4257-9845-88b85ec4af50,user_27,s_246,tablet,New York,2026-02-26 19:36:14.930822
47796740-50e3-4dc2-8740-05334c0064ab,user_200,s_463,desktop,Tokyo,2026-02-23 22:23:52.930822
0cd2e9cc-f7fb-4dca-a0a5-48161fec606b,user_17,s_433,mobile,,2026-02-25 15:35:55.930822
89ef7684-9a07-43e9-b117-74f5842ca01a,user_41,s_35,mobile,London,2026-03-07 23:55:04.930822
a9aac131-f8e9-4c03-80fb-f7ee6590cd65,user_20,s_917,tablet,New York,2026-02-22 10:07:17.930822
f2e6ab7b-16f6-49be-8272-cdf0e7020130,user_31,s_362,tablet,,2026-03-14 09:27:25.930822
716e089f-8eac-46d5-9b1e-38b02ee1219d,user_184,s_397,tablet,Berlin,2026-02-26 05:25:34.930822
85e8dc53-03e0-4c1f-ba66-a3c6225cb6b0,user_49,s_115,mobile,,2026-03-10 23:36:43.930822
26fc592a-0a67-4f36-8dfa-6966f2da0296,user_157,s_959,desktop,New York,2026-03-10 14:33:02.930822
c814c8f0-bf60-4cfe-9e9f-d7f86fac74fe,user_141,s_738,desktop,Tokyo,2026-02-19 07:32:38.930822
7a7d8524-5c14-49fc-9801-b17637ba9397,user_153,s_118,desktop,Tokyo,2026-03-05 15:07:55.930822
ce92f89c-2225-40a8-9bb2-e0ca3db771f3,user_82,s_258,mobile,Berlin,2026-03-01 04:56:39.930822
672bdc7b-2286-48c8-906a-6d659dd471a1,user_193,s_202,tablet,Berlin,2026-02-15 17:37:06.930822
996e7525-b077-4373-8c8a-9e76d7316291,user_147,s_196,tablet,New York,2026-03-06 20:58:40.930822
50c91b5f-023a-4fec-a3b3-326b80295bad,user_44,s_831,tablet,Tokyo,2026-03-05 14:29:51.930822
a99548a2-9de0-40ed-a5fc-87bfc4d719c0,user_46,s_525,desktop,Berlin,2026-02-18 10:27:41.930822
1ce6c61d-8a24-4b27-ad4c-45ad6c52e634,user_178,s_396,desktop,Berlin,2026-03-03 05:49:07.930822
0d5a2cbb-e978-41ae-b5b0-19b23178f3b7,user_11,s_391,tablet,New York,2026-03-07 01:40:37.930822
74e0665b-2cbb-4186-ace6-63ebcc6ce415,user_185,s_55,desktop,Tokyo,2026-03-15 05:46:22.930822
24c428be-0209-4a17-9c3e-36106976273e,user_164,s_470,desktop,,2026-03-09 03:32:09.930822
0d671412-8fef-48f8-9eb1-ed5ddc642606,user_151,s_360,tablet,New York,2026-03-09 23:07:58.930822
95062dc3-062d-4125-bce7-f9fbfa42471f,user_113,s_204,mobile,Tokyo,2026-02-14 05:24:52.930822
cfc751b0-a117-481d-bfbd-a6898354ac9b,user_126,s_570,tablet,,2026-02-21 18:06:57.930822
a1f00126-cb16-4645-8cdb-760af8804b0c,user_107,s_718,mobile,London,2026-03-02 22:35:36.930822
0a06adaa-6c6b-4f5e-9b32-2ffea44ffbc2,user_178,s_284,desktop,London,2026-03-03 17:22:30.930822
10a03360-7f7a-4347-9329-f474689416bb,user_178,s_340,desktop,Berlin,2026-03-10 11:19:37.930822
7334c0d8-f4e6-4659-aacc-6982778b8dd7,user_182,s_355,tablet,London,2026-03-15 05:19:04.930822
92a334df-edb3-423b-9ff4-32a35f430d2f,user_138,s_853,tablet,Berlin,2026-02-15 13:10:55.930822
78bdd205-e75c-4665-8922-248bc0040baa,user_102,s_858,tablet,,2026-02-16 17:30:00.930822
4e9106c6-5a8a-48a1-8ae9-064bb62a8042,user_32,s_794,mobile,,2026-03-01 01:48:47.930822
1fe30afb-6838-498c-bd0b-fb0152e4d102,user_186,s_374,mobile,Tokyo,2026-03-02 18:39:33.930822
e0054a67-77f9-4b5e-990b-cea3078ad5c6,user_73,s_921,tablet,London,2026-03-12 08:40:19.930822
88ba795d-ea82-48fe-93c7-6d5e02efb897,user_10,s_882,desktop,London,2026-03-04 14:15:55.930822
79d9d1b2-9eed-4a59-b874-3fd7723566f6,user_5,s_276,desktop,,2026-02-16 07:13:37.930822
bbb76feb-778f-4ea8-8c53-a15f709654cd,user_168,s_919,mobile,London,2026-02-14 13:13:41.930822
7ae49f7c-e9a1-4bbd-8377-be49374f6d8a,user_29,s_264,mobile,London,2026-02-21 11:03:19.930822
00aceaba-d8b3-4b4e-a1ff-11a99d57b1b1,user_54,s_77,mobile,Tokyo,2026-02-17 08:52:04.930822
4ab8396d-8e1e-4069-af05-8077cbcaab8e,user_60,s_772,mobile,Berlin,2026-02-20 23:26:39.930822
d9807746-24e6-4103-ad35-07ed36a3f5ec,user_138,s_664,mobile,New York,2026-02-13 15:31:53.930822
6075fe45-09b2-4343-a079-2facd48861f8,user_43,s_437,mobile,Tokyo,2026-02-25 04:59:04.930822
dc9c4dc9-2d16-4cd7-b988-44d966cfc3f1,user_62,s_156,mobile,New York,2026-02-25 09:32:46.930822
5256c526-f8c4-4ce8-ab25-81a40e5e7b3e,user_162,s_30,desktop,London,2026-03-06 00:13:26.930822
d90f0043-49c6-431c-8400-d0051c522e16,user_58,s_248,tablet,,2026-03-01 22:24:50.930822
37d7f1fc-6b95-4dc7-91b7-f16627cc3d01,user_191,s_688,tablet,London,2026-03-08 22:50:46.930822
